"Date","wojewodztwo","calkowite","ogolem","stan_rekordu_na"
2021-08-11,"warmińsko.mazurskie",558712,1194672,2021-08-10
2021-08-11,"wielkopolskie",1574791,3338593,2021-08-10
2021-08-11,"zachodniopomorskie",752923,1620491,2021-08-10
2021-08-12,"cały kraj",16475572,35189735,2021-08-11
2021-08-12,"dolnośląskie",1325305,2837617,2021-08-11
2021-08-12,"kujawsko.pomorskie",884294,1901555,2021-08-11
2021-08-12,"łódzkie",1088627,2317070,2021-08-11
2021-08-12,"lubelskie",755892,1619633,2021-08-11
2021-08-12,"lubuskie",449798,961963,2021-08-11
2021-08-12,"małopolskie",1397015,2995037,2021-08-11
2021-08-12,"mazowieckie",2580050,5503147,2021-08-11
2021-08-12,"opolskie",394408,836346,2021-08-11
2021-08-12,"podkarpackie",703375,1503963,2021-08-11
2021-08-12,"podlaskie",473231,1004048,2021-08-11
2021-08-12,"pomorskie",1088329,2311947,2021-08-11
2021-08-12,"śląskie",1974590,4222044,2021-08-11
2021-08-12,"świętokrzyskie",467096,1006775,2021-08-11
2021-08-12,"warmińsko.mazurskie",560328,1198031,2021-08-11
2021-08-12,"wielkopolskie",1578627,3346509,2021-08-11
2021-08-12,"zachodniopomorskie",754607,1624050,2021-08-11
2021-08-13,"cały kraj",16521262,35281181,2021-08-12
2021-08-13,"dolnośląskie",1328937,2844278,2021-08-12
2021-08-13,"kujawsko.pomorskie",886294,1905804,2021-08-12
2021-08-13,"łódzkie",1091915,2323435,2021-08-12
2021-08-13,"lubelskie",758195,1624688,2021-08-12
2021-08-13,"lubuskie",450990,964434,2021-08-12
2021-08-13,"małopolskie",1400660,3002187,2021-08-12
2021-08-13,"mazowieckie",2586939,5516492,2021-08-12
2021-08-13,"opolskie",395291,838196,2021-08-12
2021-08-13,"podkarpackie",705609,1508559,2021-08-12
2021-08-13,"podlaskie",474478,1006893,2021-08-12
2021-08-13,"pomorskie",1091111,2318033,2021-08-12
2021-08-13,"śląskie",1979799,4232012,2021-08-12
2021-08-13,"świętokrzyskie",468821,1010016,2021-08-12
2021-08-13,"warmińsko.mazurskie",561895,1201412,2021-08-12
2021-08-13,"wielkopolskie",1584062,3356897,2021-08-12
2021-08-13,"zachodniopomorskie",756266,1627845,2021-08-12
2021-08-14,"cały kraj",16565518,35367107,2021-08-13
2021-08-14,"dolnośląskie",1331820,2850264,2021-08-13
2021-08-14,"kujawsko.pomorskie",888733,1910264,2021-08-13
2021-08-14,"łódzkie",1094936,2328894,2021-08-13
2021-08-14,"lubelskie",760192,1628491,2021-08-13
2021-08-14,"lubuskie",451865,966658,2021-08-13
2021-08-14,"małopolskie",1404332,3009459,2021-08-13
2021-08-14,"mazowieckie",2593056,5528346,2021-08-13
2021-08-14,"opolskie",396201,839993,2021-08-13
2021-08-14,"podkarpackie",707790,1512754,2021-08-13
2021-08-14,"podlaskie",475668,1009423,2021-08-13
2021-08-14,"pomorskie",1093695,2323097,2021-08-13
2021-08-14,"śląskie",1985085,4241784,2021-08-13
2021-08-14,"świętokrzyskie",470380,1013103,2021-08-13
2021-08-14,"warmińsko.mazurskie",563455,1204928,2021-08-13
2021-08-14,"wielkopolskie",1589542,3367279,2021-08-13
2021-08-14,"zachodniopomorskie",758768,1632370,2021-08-13
2021-08-15,"cały kraj",16584016,35409705,2021-08-14
2021-08-15,"dolnośląskie",1333239,2853274,2021-08-14
2021-08-15,"kujawsko.pomorskie",889479,1912885,2021-08-14
2021-08-15,"łódzkie",1096022,2331336,2021-08-14
2021-08-15,"lubelskie",760789,1629685,2021-08-14
2021-08-15,"lubuskie",452693,968682,2021-08-14
2021-08-15,"małopolskie",1406708,3014235,2021-08-14
2021-08-15,"mazowieckie",2596388,5535526,2021-08-14
2021-08-15,"opolskie",396509,840591,2021-08-14
2021-08-15,"podkarpackie",708570,1514580,2021-08-14
2021-08-15,"podlaskie",475978,1010427,2021-08-14
2021-08-15,"pomorskie",1095107,2326440,2021-08-14
2021-08-15,"śląskie",1986667,4245396,2021-08-14
2021-08-15,"świętokrzyskie",471022,1014640,2021-08-14
2021-08-15,"warmińsko.mazurskie",563888,1206198,2021-08-14
2021-08-15,"wielkopolskie",1591485,3371555,2021-08-14
2021-08-15,"zachodniopomorskie",759472,1634255,2021-08-14
2021-08-16,"cały kraj",16588674,35430949,2021-08-15
2021-08-16,"dolnośląskie",1333421,2854540,2021-08-15
2021-08-16,"kujawsko.pomorskie",889729,1913913,2021-08-15
2021-08-16,"łódzkie",1096298,2332494,2021-08-15
2021-08-16,"lubelskie",760915,1630456,2021-08-15
2021-08-16,"lubuskie",452714,969201,2021-08-15
2021-08-16,"małopolskie",1407196,3016500,2021-08-15
2021-08-16,"mazowieckie",2597083,5538531,2021-08-15
2021-08-16,"opolskie",396579,840897,2021-08-15
2021-08-16,"podkarpackie",708639,1515403,2021-08-15
2021-08-16,"podlaskie",476070,1011005,2021-08-15
2021-08-16,"pomorskie",1095468,2327821,2021-08-15
2021-08-16,"śląskie",1987257,4248734,2021-08-15
2021-08-16,"świętokrzyskie",471406,1015767,2021-08-15
2021-08-16,"warmińsko.mazurskie",564046,1206889,2021-08-15
2021-08-16,"wielkopolskie",1592055,3373598,2021-08-15
2021-08-16,"zachodniopomorskie",759798,1635200,2021-08-15
2021-08-17,"cały kraj",16610780,35474464,2021-08-16
2021-08-17,"dolnośląskie",1334828,2857503,2021-08-16
2021-08-17,"kujawsko.pomorskie",890632,1915712,2021-08-16
2021-08-17,"łódzkie",1097467,2334854,2021-08-16
2021-08-17,"lubelskie",761820,1632304,2021-08-16
2021-08-17,"lubuskie",453161,970411,2021-08-16
2021-08-17,"małopolskie",1409625,3020693,2021-08-16
2021-08-17,"mazowieckie",2600500,5545595,2021-08-16
2021-08-17,"opolskie",396835,841631,2021-08-16
2021-08-17,"podkarpackie",709808,1517784,2021-08-16
2021-08-17,"podlaskie",476817,1012680,2021-08-16
2021-08-17,"pomorskie",1096810,2330536,2021-08-16
2021-08-17,"śląskie",1989932,4253499,2021-08-16
2021-08-17,"świętokrzyskie",472026,1017020,2021-08-16
2021-08-17,"warmińsko.mazurskie",564843,1208518,2021-08-16
2021-08-17,"wielkopolskie",1594661,3378015,2021-08-16
2021-08-17,"zachodniopomorskie",761015,1637709,2021-08-16
2021-08-18,"cały kraj",16638427,35528950,2021-08-17
2021-08-18,"dolnośląskie",1336722,2861099,2021-08-17
2021-08-18,"kujawsko.pomorskie",891805,1918302,2021-08-17
2021-08-18,"łódzkie",1099150,2338270,2021-08-17
2021-08-18,"lubelskie",763150,1635377,2021-08-17
2021-08-18,"lubuskie",453986,972141,2021-08-17
2021-08-18,"małopolskie",1411697,3024771,2021-08-17
2021-08-18,"mazowieckie",2604968,5553880,2021-08-17
2021-08-18,"opolskie",397428,842869,2021-08-17
2021-08-18,"podkarpackie",711301,1521024,2021-08-17
2021-08-18,"podlaskie",477513,1014452,2021-08-17
2021-08-18,"pomorskie",1098715,2334373,2021-08-17
2021-08-18,"śląskie",1993024,4259173,2021-08-17
2021-08-18,"świętokrzyskie",473083,1018845,2021-08-17
2021-08-18,"warmińsko.mazurskie",565846,1210497,2021-08-17
2021-08-18,"wielkopolskie",1597741,3383513,2021-08-17
2021-08-18,"zachodniopomorskie",762298,1640364,2021-08-17
2021-08-19,"cały kraj",16678963,35621204,2021-08-18
2021-08-19,"dolnośląskie",1339752,2867665,2021-08-18
2021-08-19,"kujawsko.pomorskie",894217,1923130,2021-08-18
2021-08-19,"łódzkie",1102139,2344812,2021-08-18
2021-08-19,"lubelskie",765158,1640084,2021-08-18
2021-08-19,"lubuskie",455023,974602,2021-08-18
2021-08-19,"małopolskie",1415408,3031732,2021-08-18
2021-08-19,"mazowieckie",2611961,5567444,2021-08-18
2021-08-19,"opolskie",398240,844532,2021-08-18
2021-08-19,"podkarpackie",713026,1525425,2021-08-18
2021-08-19,"podlaskie",478521,1016517,2021-08-18
2021-08-19,"pomorskie",1100989,2340359,2021-08-18
2021-08-19,"śląskie",1997004,4272428,2021-08-18
2021-08-19,"świętokrzyskie",474204,1021515,2021-08-18
2021-08-19,"warmińsko.mazurskie",567144,1214028,2021-08-18
2021-08-19,"wielkopolskie",1601921,3392426,2021-08-18
2021-08-19,"zachodniopomorskie",764256,1644505,2021-08-18
2021-08-20,"cały kraj",16716305,35690892,2021-08-19
2021-08-20,"dolnośląskie",1342548,2872639,2021-08-19
2021-08-20,"kujawsko.pomorskie",896322,1926946,2021-08-19
2021-08-20,"łódzkie",1104384,2349231,2021-08-19
2021-08-20,"lubelskie",767013,1643699,2021-08-19
2021-08-20,"lubuskie",455880,976502,2021-08-19
2021-08-20,"małopolskie",1418506,3037208,2021-08-19
2021-08-20,"mazowieckie",2618116,5578336,2021-08-19
2021-08-20,"opolskie",399071,846098,2021-08-19
2021-08-20,"podkarpackie",714603,1528755,2021-08-19
2021-08-20,"podlaskie",479553,1018681,2021-08-19
2021-08-20,"pomorskie",1103166,2344787,2021-08-19
2021-08-20,"śląskie",2001421,4280190,2021-08-19
2021-08-20,"świętokrzyskie",475493,1023753,2021-08-19
2021-08-20,"warmińsko.mazurskie",568721,1217199,2021-08-19
2021-08-20,"wielkopolskie",1605865,3399483,2021-08-19
2021-08-20,"zachodniopomorskie",765643,1647385,2021-08-19
2021-08-21,"cały kraj",16754837,35763401,2021-08-20
2021-08-21,"dolnośląskie",1345115,2877691,2021-08-20
2021-08-21,"kujawsko.pomorskie",898622,1930808,2021-08-20
2021-08-21,"łódzkie",1107482,2354533,2021-08-20
2021-08-21,"lubelskie",768734,1646937,2021-08-20
2021-08-21,"lubuskie",456597,978112,2021-08-20
2021-08-21,"małopolskie",1422333,3043929,2021-08-20
2021-08-21,"mazowieckie",2623672,5589040,2021-08-20
2021-08-21,"opolskie",399625,847187,2021-08-20
2021-08-21,"podkarpackie",716307,1532096,2021-08-20
2021-08-21,"podlaskie",480523,1020768,2021-08-20
2021-08-21,"pomorskie",1105536,2349422,2021-08-20
2021-08-21,"śląskie",2005548,4287838,2021-08-20
2021-08-21,"świętokrzyskie",476834,1026332,2021-08-20
2021-08-21,"warmińsko.mazurskie",570254,1220205,2021-08-20
2021-08-21,"wielkopolskie",1609953,3407283,2021-08-20
2021-08-21,"zachodniopomorskie",767702,1651220,2021-08-20
2021-08-22,"cały kraj",16774024,35805402,2021-08-21
2021-08-22,"dolnośląskie",1346388,2880474,2021-08-21
2021-08-22,"kujawsko.pomorskie",899660,1933287,2021-08-21
2021-08-22,"łódzkie",1108718,2357261,2021-08-21
2021-08-22,"lubelskie",769293,1648182,2021-08-21
2021-08-22,"lubuskie",457467,980605,2021-08-21
2021-08-22,"małopolskie",1424699,3048382,2021-08-21
2021-08-22,"mazowieckie",2626436,5595429,2021-08-21
2021-08-22,"opolskie",400267,848258,2021-08-21
2021-08-22,"podkarpackie",717254,1533994,2021-08-21
2021-08-22,"podlaskie",480826,1021562,2021-08-21
2021-08-22,"pomorskie",1106796,2352217,2021-08-21
2021-08-22,"śląskie",2007584,4292245,2021-08-21
2021-08-22,"świętokrzyskie",477368,1027469,2021-08-21
2021-08-22,"warmińsko.mazurskie",570694,1221744,2021-08-21
2021-08-22,"wielkopolskie",1612176,3411409,2021-08-21
2021-08-22,"zachodniopomorskie",768398,1652884,2021-08-21
2021-08-23,"cały kraj",16778111,35824554,2021-08-22
2021-08-23,"dolnośląskie",1346554,2881538,2021-08-22
2021-08-23,"kujawsko.pomorskie",899805,1934378,2021-08-22
2021-08-23,"łódzkie",1109103,2358429,2021-08-22
2021-08-23,"lubelskie",769472,1649069,2021-08-22
2021-08-23,"lubuskie",457570,981072,2021-08-22
2021-08-23,"małopolskie",1425315,3051031,2021-08-22
2021-08-23,"mazowieckie",2627151,5598444,2021-08-22
2021-08-23,"opolskie",400322,848572,2021-08-22
2021-08-23,"podkarpackie",717398,1535191,2021-08-22
2021-08-23,"podlaskie",480889,1021909,2021-08-22
2021-08-23,"pomorskie",1106936,2353195,2021-08-22
2021-08-23,"śląskie",2008042,4294083,2021-08-22
2021-08-23,"świętokrzyskie",477440,1028108,2021-08-22
2021-08-23,"warmińsko.mazurskie",570787,1222354,2021-08-22
2021-08-23,"wielkopolskie",1612668,3413627,2021-08-22
2021-08-23,"zachodniopomorskie",768659,1653554,2021-08-22
2021-08-24,"cały kraj",16798145,35863303,2021-08-23
2021-08-24,"dolnośląskie",1347805,2884356,2021-08-23
2021-08-24,"kujawsko.pomorskie",900931,1934378,2021-08-23
2021-08-24,"łódzkie",1110266,2360847,2021-08-23
2021-08-24,"lubelskie",770260,1650793,2021-08-23
2021-08-24,"lubuskie",458018,982254,2021-08-23
2021-08-24,"małopolskie",1427372,3054654,2021-08-23
2021-08-24,"mazowieckie",2630383,5604766,2021-08-23
2021-08-24,"opolskie",400801,849497,2021-08-23
2021-08-24,"podkarpackie",718507,1537383,2021-08-23
2021-08-24,"podlaskie",481467,1023269,2021-08-23
2021-08-24,"pomorskie",1108418,2356335,2021-08-23
2021-08-24,"śląskie",2010157,4298216,2021-08-23
2021-08-24,"świętokrzyskie",477922,1029158,2021-08-23
2021-08-24,"warmińsko.mazurskie",571633,1224160,2021-08-23
2021-08-24,"wielkopolskie",1614477,3417467,2021-08-23
2021-08-24,"zachodniopomorskie",769728,1655770,2021-08-23
2021-08-25,"cały kraj",16824737,35917002,2021-08-24
2021-08-25,"dolnośląskie",1349988,2888416,2021-08-24
2021-08-25,"kujawsko.pomorskie",902476,1939718,2021-08-24
2021-08-25,"łódzkie",1112016,2364048,2021-08-24
2021-08-25,"lubelskie",771598,1653580,2021-08-24
2021-08-25,"lubuskie",458707,983909,2021-08-24
2021-08-25,"małopolskie",1429321,3058587,2021-08-24
2021-08-25,"mazowieckie",2634686,5612718,2021-08-24
2021-08-25,"opolskie",401339,850518,2021-08-24
2021-08-25,"podkarpackie",719794,1540078,2021-08-24
2021-08-25,"podlaskie",482185,1024782,2021-08-24
2021-08-25,"pomorskie",1110188,2359742,2021-08-24
2021-08-25,"śląskie",2012895,4303441,2021-08-24
2021-08-25,"świętokrzyskie",478770,1030703,2021-08-24
2021-08-25,"warmińsko.mazurskie",572594,1226202,2021-08-24
2021-08-25,"wielkopolskie",1617145,3422344,2021-08-24
2021-08-25,"zachodniopomorskie",771035,1658216,2021-08-24
2021-08-26,"cały kraj",16857849,35982395,2021-08-25
2021-08-26,"dolnośląskie",1352613,2893142,2021-08-25
2021-08-26,"kujawsko.pomorskie",903889,1942661,2021-08-25
2021-08-26,"łódzkie",1114361,2368414,2021-08-25
2021-08-26,"lubelskie",773412,1657122,2021-08-25
2021-08-26,"lubuskie",459788,985913,2021-08-25
2021-08-26,"małopolskie",1431929,3063532,2021-08-25
2021-08-26,"mazowieckie",2640108,5623354,2021-08-25
2021-08-26,"opolskie",401886,851728,2021-08-25
2021-08-26,"podkarpackie",721214,1542947,2021-08-25
2021-08-26,"podlaskie",483118,1026767,2021-08-25
2021-08-26,"pomorskie",1112402,2364487,2021-08-25
2021-08-26,"śląskie",2016031,4309719,2021-08-25
2021-08-26,"świętokrzyskie",479835,1032905,2021-08-25
2021-08-26,"warmińsko.mazurskie",574058,1229038,2021-08-25
2021-08-26,"wielkopolskie",1620768,3429211,2021-08-25
2021-08-26,"zachodniopomorskie",772437,1661455,2021-08-25
2021-08-27,"cały kraj",16894936,36053472,2021-08-26
2021-08-27,"dolnośląskie",1355136,2897924,2021-08-26
2021-08-27,"kujawsko.pomorskie",906239,1946730,2021-08-26
2021-08-27,"łódzkie",1116696,2372800,2021-08-26
2021-08-27,"lubelskie",775248,1660681,2021-08-26
2021-08-27,"lubuskie",460698,987902,2021-08-26
2021-08-27,"małopolskie",1435064,3069182,2021-08-26
2021-08-27,"mazowieckie",2645637,5634666,2021-08-26
2021-08-27,"opolskie",402682,853284,2021-08-26
2021-08-27,"podkarpackie",722884,1546111,2021-08-26
2021-08-27,"podlaskie",484090,1028937,2021-08-26
2021-08-27,"pomorskie",1114538,2368891,2021-08-26
2021-08-27,"śląskie",2019868,4316885,2021-08-26
2021-08-27,"świętokrzyskie",481494,1035688,2021-08-26
2021-08-27,"warmińsko.mazurskie",575721,1232361,2021-08-26
2021-08-27,"wielkopolskie",1624726,3436470,2021-08-26
2021-08-27,"zachodniopomorskie",774215,1664960,2021-08-26
2021-08-28,"cały kraj",16932954,36127083,2021-08-27
2021-08-28,"dolnośląskie",1357773,2903048,2021-08-27
2021-08-28,"kujawsko.pomorskie",908238,1950432,2021-08-27
2021-08-28,"łódzkie",1119569,2378156,2021-08-27
2021-08-28,"lubelskie",777211,1664433,2021-08-27
2021-08-28,"lubuskie",461594,989821,2021-08-27
2021-08-28,"małopolskie",1438794,3076040,2021-08-27
2021-08-28,"mazowieckie",2651054,5645497,2021-08-27
2021-08-28,"opolskie",403259,854507,2021-08-27
2021-08-28,"podkarpackie",724606,1549683,2021-08-27
2021-08-28,"podlaskie",485377,1031572,2021-08-27
2021-08-28,"pomorskie",1116770,2373366,2021-08-27
2021-08-28,"śląskie",2023645,4324395,2021-08-27
2021-08-28,"świętokrzyskie",482960,1038293,2021-08-27
2021-08-28,"warmińsko.mazurskie",577186,1235331,2021-08-27
2021-08-28,"wielkopolskie",1628957,3444278,2021-08-27
2021-08-28,"zachodniopomorskie",775961,1668231,2021-08-27
2021-08-29,"cały kraj",16952124,36171384,2021-08-28
2021-08-29,"dolnośląskie",1359062,2906155,2021-08-28
2021-08-29,"kujawsko.pomorskie",909182,1953112,2021-08-28
2021-08-29,"łódzkie",1120616,2380712,2021-08-28
2021-08-29,"lubelskie",777818,1665677,2021-08-28
2021-08-29,"lubuskie",462144,991476,2021-08-28
2021-08-29,"małopolskie",1441147,3080688,2021-08-28
2021-08-29,"mazowieckie",2654100,5651836,2021-08-28
2021-08-29,"opolskie",403682,855540,2021-08-28
2021-08-29,"podkarpackie",725288,1551477,2021-08-28
2021-08-29,"podlaskie",485713,1032386,2021-08-28
2021-08-29,"pomorskie",1118202,2377076,2021-08-28
2021-08-29,"śląskie",2025367,4328693,2021-08-28
2021-08-29,"świętokrzyskie",483640,1039763,2021-08-28
2021-08-29,"warmińsko.mazurskie",577795,1236859,2021-08-28
2021-08-29,"wielkopolskie",1631535,3449656,2021-08-28
2021-08-29,"zachodniopomorskie",776833,1670278,2021-08-28
2021-08-30,"cały kraj",16956710,36194405,2021-08-29
2021-08-30,"dolnośląskie",1359215,2907736,2021-08-29
2021-08-30,"kujawsko.pomorskie",909359,1954558,2021-08-29
2021-08-30,"łódzkie",1120847,2382349,2021-08-29
2021-08-30,"lubelskie",777942,1666568,2021-08-29
2021-08-30,"lubuskie",462278,992262,2021-08-29
2021-08-30,"małopolskie",1441455,3082803,2021-08-29
2021-08-30,"mazowieckie",2655165,5655742,2021-08-29
2021-08-30,"opolskie",403698,855740,2021-08-29
2021-08-30,"podkarpackie",725381,1552096,2021-08-29
2021-08-30,"podlaskie",485838,1032985,2021-08-29
2021-08-30,"pomorskie",1118433,2378441,2021-08-29
2021-08-30,"śląskie",2025963,4331461,2021-08-29
2021-08-30,"świętokrzyskie",484177,1040935,2021-08-29
2021-08-30,"warmińsko.mazurskie",577847,1237449,2021-08-29
2021-08-30,"wielkopolskie",1632119,3452463,2021-08-29
2021-08-30,"zachodniopomorskie",776993,1670817,2021-08-29
2021-08-31,"cały kraj",16974739,36232364,2021-08-30
2021-08-31,"dolnośląskie",1360557,2910565,2021-08-30
2021-08-31,"kujawsko.pomorskie",910446,1956864,2021-08-30
2021-08-31,"łódzkie",1121844,2384618,2021-08-30
2021-08-31,"lubelskie",778684,1668327,2021-08-30
2021-08-31,"lubuskie",462696,993130,2021-08-30
2021-08-31,"małopolskie",1443285,3086356,2021-08-30
2021-08-31,"mazowieckie",2658087,5661747,2021-08-30
2021-08-31,"opolskie",403948,856371,2021-08-30
2021-08-31,"podkarpackie",726341,1554114,2021-08-30
2021-08-31,"podlaskie",486362,1034202,2021-08-30
2021-08-31,"pomorskie",1119440,2380750,2021-08-30
2021-08-31,"śląskie",2027983,4335519,2021-08-30
2021-08-31,"świętokrzyskie",484717,1042101,2021-08-30
2021-08-31,"warmińsko.mazurskie",578503,1238773,2021-08-30
2021-08-31,"wielkopolskie",1633895,3456067,2021-08-30
2021-08-31,"zachodniopomorskie",777951,1672860,2021-08-30
2021-09-01,"cały kraj",17001928,36286613,2021-08-31
2021-09-01,"dolnośląskie",1362280,2914344,2021-08-31
2021-09-01,"kujawsko.pomorskie",912269,1960053,2021-08-31
2021-09-01,"łódzkie",1123676,2388298,2021-08-31
2021-09-01,"lubelskie",780032,1671147,2021-08-31
2021-09-01,"lubuskie",463585,994916,2021-08-31
2021-09-01,"małopolskie",1444984,3089902,2021-08-31
2021-09-01,"mazowieckie",2662610,5670500,2021-08-31
2021-09-01,"opolskie",404585,857662,2021-08-31
2021-09-01,"podkarpackie",727465,1556590,2021-08-31
2021-09-01,"podlaskie",487263,1036000,2021-08-31
2021-09-01,"pomorskie",1121187,2384127,2021-08-31
2021-09-01,"śląskie",2031019,4341553,2021-08-31
2021-09-01,"świętokrzyskie",485492,1043666,2021-08-31
2021-09-01,"warmińsko.mazurskie",579729,1240917,2021-08-31
2021-09-01,"wielkopolskie",1636558,3461321,2021-08-31
2021-09-01,"zachodniopomorskie",779194,1675617,2021-08-31
2021-09-02,"cały kraj",17028172,36335572,2021-09-01
2021-09-02,"dolnośląskie",1364160,2918019,2021-09-01
2021-09-02,"kujawsko.pomorskie",913650,1962606,2021-09-01
2021-09-02,"łódzkie",1125722,2391813,2021-09-01
2021-09-02,"lubelskie",781641,1673949,2021-09-01
2021-09-02,"lubuskie",464195,996134,2021-09-01
2021-09-02,"małopolskie",1447098,3093742,2021-09-01
2021-09-02,"mazowieckie",2666636,5678290,2021-09-01
2021-09-02,"opolskie",405039,858548,2021-09-01
2021-09-02,"podkarpackie",728887,1559217,2021-09-01
2021-09-02,"podlaskie",487820,1037246,2021-09-01
2021-09-02,"pomorskie",1122713,2387269,2021-09-01
2021-09-02,"śląskie",2033439,4346120,2021-09-01
2021-09-02,"świętokrzyskie",486205,1044921,2021-09-01
2021-09-02,"warmińsko.mazurskie",580972,1243185,2021-09-01
2021-09-02,"wielkopolskie",1639833,3466839,2021-09-01
2021-09-02,"zachodniopomorskie",780162,1677674,2021-09-01
2021-09-03,"cały kraj",17058127,36391474,2021-09-02
2021-09-03,"dolnośląskie",1366336,2922493,2021-09-02
2021-09-03,"kujawsko.pomorskie",914933,1965057,2021-09-02
2021-09-03,"łódzkie",1127603,2395354,2021-09-02
2021-09-03,"lubelskie",783364,1677017,2021-09-02
2021-09-03,"lubuskie",464889,997480,2021-09-02
2021-09-03,"małopolskie",1449514,3098045,2021-09-02
2021-09-03,"mazowieckie",2671443,5687244,2021-09-02
2021-09-03,"opolskie",405617,859724,2021-09-02
2021-09-03,"podkarpackie",730193,1561676,2021-09-02
2021-09-03,"podlaskie",488751,1038789,2021-09-02
2021-09-03,"pomorskie",1124535,2390772,2021-09-02
2021-09-03,"śląskie",2036653,4351995,2021-09-02
2021-09-03,"świętokrzyskie",487452,1047151,2021-09-02
2021-09-03,"warmińsko.mazurskie",582350,1246021,2021-09-02
2021-09-03,"wielkopolskie",1643106,3472418,2021-09-02
2021-09-03,"zachodniopomorskie",781388,1680238,2021-09-02
2021-09-04,"cały kraj",17088405,36452015,2021-09-03
2021-09-04,"dolnośląskie",1368368,2926716,2021-09-03
2021-09-04,"kujawsko.pomorskie",916429,1968088,2021-09-03
2021-09-04,"łódzkie",1129655,2399515,2021-09-03
2021-09-04,"lubelskie",784754,1679842,2021-09-03
2021-09-04,"lubuskie",465593,999088,2021-09-03
2021-09-04,"małopolskie",1452369,3103526,2021-09-03
2021-09-04,"mazowieckie",2676099,5696465,2021-09-03
2021-09-04,"opolskie",406085,860726,2021-09-03
2021-09-04,"podkarpackie",731605,1564487,2021-09-03
2021-09-04,"podlaskie",489732,1040704,2021-09-03
2021-09-04,"pomorskie",1126627,2394835,2021-09-03
2021-09-04,"śląskie",2039761,4358331,2021-09-03
2021-09-04,"świętokrzyskie",488525,1049172,2021-09-03
2021-09-04,"warmińsko.mazurskie",583568,1248225,2021-09-03
2021-09-04,"wielkopolskie",1646318,3478824,2021-09-03
2021-09-04,"zachodniopomorskie",782917,1683471,2021-09-03
2021-09-05,"cały kraj",17102381,36485040,2021-09-04
2021-09-05,"dolnośląskie",1369246,2929162,2021-09-04
2021-09-05,"kujawsko.pomorskie",917126,1969766,2021-09-04
2021-09-05,"łódzkie",1130436,2401281,2021-09-04
2021-09-05,"lubelskie",785092,1680665,2021-09-04
2021-09-05,"lubuskie",466175,1000748,2021-09-04
2021-09-05,"małopolskie",1454167,3106790,2021-09-04
2021-09-05,"mazowieckie",2678359,5701712,2021-09-04
2021-09-05,"opolskie",406358,861468,2021-09-04
2021-09-05,"podkarpackie",732252,1565922,2021-09-04
2021-09-05,"podlaskie",489967,1041319,2021-09-04
2021-09-05,"pomorskie",1127691,2397560,2021-09-04
2021-09-05,"śląskie",2040989,4361190,2021-09-04
2021-09-05,"świętokrzyskie",488961,1050017,2021-09-04
2021-09-05,"warmińsko.mazurskie",583873,1249191,2021-09-04
2021-09-05,"wielkopolskie",1648159,3483070,2021-09-04
2021-09-05,"zachodniopomorskie",783530,1685179,2021-09-04
2021-09-06,"cały kraj",17105568,36499887,2021-09-05
2021-09-06,"dolnośląskie",1369435,2930353,2021-09-05
2021-09-06,"kujawsko.pomorskie",917224,1970286,2021-09-05
2021-09-06,"łódzkie",1130643,2402014,2021-09-05
2021-09-06,"lubelskie",785192,1681130,2021-09-05
2021-09-06,"lubuskie",466237,1001125,2021-09-05
2021-09-06,"małopolskie",1454398,3107766,2021-09-05
2021-09-06,"mazowieckie",2678921,5704206,2021-09-05
2021-09-06,"opolskie",406399,862167,2021-09-05
2021-09-06,"podkarpackie",732375,1566551,2021-09-05
2021-09-06,"podlaskie",490023,1041772,2021-09-05
2021-09-06,"pomorskie",1127852,2398152,2021-09-05
2021-09-06,"śląskie",2041771,4363720,2021-09-05
2021-09-06,"świętokrzyskie",489166,1050646,2021-09-05
2021-09-06,"warmińsko.mazurskie",583889,1249622,2021-09-05
2021-09-06,"wielkopolskie",1648450,3484895,2021-09-05
2021-09-06,"zachodniopomorskie",783593,1685482,2021-09-05
2021-09-07,"cały kraj",17117177,36525454,2021-09-06
2021-09-07,"dolnośląskie",1370327,2932417,2021-09-06
2021-09-07,"kujawsko.pomorskie",917758,1971552,2021-09-06
2021-09-07,"łódzkie",1131311,2403403,2021-09-06
2021-09-07,"lubelskie",785804,1682382,2021-09-06
2021-09-07,"lubuskie",466638,1001914,2021-09-06
2021-09-07,"małopolskie",1455466,3109852,2021-09-06
2021-09-07,"mazowieckie",2680715,5708363,2021-09-06
2021-09-07,"opolskie",406613,862650,2021-09-06
2021-09-07,"podkarpackie",733011,1567948,2021-09-06
2021-09-07,"podlaskie",490367,1042678,2021-09-06
2021-09-07,"pomorskie",1128549,2399933,2021-09-06
2021-09-07,"śląskie",2043155,4366659,2021-09-06
2021-09-07,"świętokrzyskie",489553,1051307,2021-09-06
2021-09-07,"warmińsko.mazurskie",584364,1250589,2021-09-06
2021-09-07,"wielkopolskie",1649500,3487082,2021-09-06
2021-09-07,"zachodniopomorskie",784046,1686725,2021-09-06
2021-09-08,"cały kraj",17134654,36561650,2021-09-07
2021-09-08,"dolnośląskie",1371478,2935008,2021-09-07
2021-09-08,"kujawsko.pomorskie",918638,1973258,2021-09-07
2021-09-08,"łódzkie",1132479,2405703,2021-09-07
2021-09-08,"lubelskie",786794,1684386,2021-09-07
2021-09-08,"lubuskie",467134,1003235,2021-09-07
2021-09-08,"małopolskie",1456801,3112325,2021-09-07
